Empresa;Ano;Asiento;ItemAsiento;Cuenta;LeyendaItem;Debe;Haber
1;2020;39;12;21323170;CARGAS SOCIALES Y SDOS 12/19;16899.29;NULL
1;2020;39;13;21323230;CARGAS SOCIALES Y SDOS 12/19;33800.01;NULL
1;2020;39;14;21323300;CARGAS SOCIALES Y SDOS 12/19;164533.89;NULL
1;2020;39;15;21323320;CARGAS SOCIALES Y SDOS 12/19;115995.36;NULL
1;2020;39;16;21323321;CARGAS SOCIALES Y SDOS 12/19;28.80;NULL
1;2020;39;17;21323323;CARGAS SOCIALES Y SDOS 12/19;648.14;NULL
1;2020;39;18;21323351;CARGAS SOCIALES Y SDOS 12/19;NULL;20623.89
1;2020;39;19;82081910;CARGAS SOCIALES Y SDOS 12/19;NULL;0.01
1;2020;39;20;11110288;CARGAS SOCIALES Y SDOS 12/19;NULL;1432577.67
1;2020;40;1;60053400;COLEGIO DE ESCRIBANOS CERTIF;1100.00;NULL
1;2020;40;2;11110100;COLEGIO DE ESCRIBANOS CERTIF;NULL;1100.00
1;2020;41;1;60052200;CASCARDO F6210 ;1450.41;NULL
1;2020;41;2;21424102;CASCARDO F6210 ;304.59;NULL
1;2020;41;3;21122100;CASCARDO F6210 ;NULL;1755.00
1;2020;41;4;21122100;CASCARDO F6210 OP7833;1755.00;NULL
1;2020;41;5;11110100;CASCARDO F6210 OP7833;NULL;1755.00
1;2020;42;1;60052350;FEDERAL EXPRESS F159677 ;339.50;NULL
1;2020;42;2;21424102;FEDERAL EXPRESS F159677 ;31.50;NULL
1;2020;42;3;21122100;FEDERAL EXPRESS F159677 ;NULL;371.00
1;2020;42;4;21122100;FEDERAL EXPRESS F159677 OP7834;371.00;NULL
1;2020;42;5;11110100;FEDERAL EXPRESS F159677 OP7834;NULL;371.00
1;2020;43;1;70065000;CARFA F229;2800.00;NULL
1;2020;43;2;21122100;CARFA F229;NULL;2800.00
1;2020;44;2;21424102;BA EXPERTS F5548 ;489.60;NULL
1;2020;44;4;21122100;BA EXPERTS F5548 OP7835;2820.99;NULL
1;2020;45;1;21428512;ARBA PERCEPCIONES 12/19;253022.03;NULL
1;2020;46;1;21428513;ARBA RETENCIONES 12/19;7179.30;NULL
1;2020;47;1;21122100;TESYS F11888 OP7836;3025.00;NULL
1;2020;47;3;21428513;TESYS F11888 OP7836;NULL;49.90
1;2020;48;1;21122100;LATIN CONTROL F950 OP7837;154880.00;NULL
1;2020;48;2;11110288;LATIN CONTROL F950 OP7837 TRAN;NULL;154880.00
1;2020;49;1;50043000;BIRNIE F314;10700.00;NULL
1;2020;49;2;21424102;BIRNIE F314;2247.00;NULL
1;2020;49;3;21122100;BIRNIE F314;NULL;12947.00
1;2020;49;4;21122100;BIRNIE F314  OP7828;12947.00;NULL
1;2020;49;5;11311810;BIRNIE CHE RECH OP7828;11000.00;NULL
1;2020;49;6;11110320;BIRNIE F314/ CHE RECH OP7828;NULL;22730.00
1;2020;49;7;11110100;BIRNIE F314/ CHE RECH OP7828;NULL;1029.84
1;2020;49;8;21428513;BIRNIE F314/ CHE RECH OP7828;NULL;187.16
1;2020;50;1;11110288;DEPOSITO CREDICOOP;84700.00;NULL
1;2020;50;2;11110288;DEPOSITO CREDICOOP;122122.00;NULL
1;2020;50;3;11110288;DEPOSITO CREDICOOP;124929.75;NULL
1;2020;50;4;11110288;DEPOSITO CREDICOOP;322609.55;NULL
1;2020;50;5;11110320;DEPOSITO CREDICOOP;NULL;84700.00
1;2020;50;6;11110320;DEPOSITO CREDICOOP;NULL;122122.00
1;2020;50;7;11110320;DEPOSITO CREDICOOP;NULL;124929.75
1;2020;50;8;11110320;DEPOSITO CREDICOOP;NULL;322609.55
1;2020;52;1;21323110;SEC CAPITAL FEDERAL;21495.86;NULL
1;2020;52;2;11110288;SEC CAPITAL FEDERAL CH5709;NULL;21495.86
1;2020;53;1;21323110;CEC LANUS/ AVELLANEDA;16356.29;NULL
1;2020;53;2;21323110;CEC LANUS/ AVELLANEDA;2481.94;NULL
1;2020;53;3;11110288;CEC LANUS/ AVELLANEDA CH5710;NULL;18838.19
1;2020;54;1;21323110;CEC LOBOS 12/19;9679.99;NULL
1;2020;54;2;21323110;CEC LOBOS 12/19;3068.21;NULL
1;2020;54;3;11110288;CEC LOBOS 12/19 CH5711;NULL;12748.20
1;2020;55;1;70064100;REG AUTOMOTOR N53;170000.00;NULL
1;2020;55;2;11110288;REG AUTOMOTOR N53;NULL;170000.00
1;2020;56;1;21122100;CABRALES F2658 OP7839;6694.72;NULL
1;2020;56;2;11110288;CABRALES F2658 OP7839 TRANSF;NULL;6694.72
1;2020;57;1;21323251;OSDE 12/19 ;88518.00;NULL
1;2020;57;2;11110288;OSDE 12/19 CH5706;NULL;88518.00
1;2020;58;1;21323322;INACAP 12/19;5515.14;NULL
1;2020;58;2;11110288;INACAP 12/19 CH5708;NULL;5515.14
1;2020;59;1;21529530;MONOTRIBUTO EB;2267.21;NULL
1;2020;59;2;11110100;MONOTRIBUTO EB;NULL;2267.21
1;2020;60;1;21122100;CRILEN F33340 OP7841;134094.96;NULL
1;2020;60;2;21122100;CRILEN F33340 OP7841;2020.12;NULL
1;2020;60;3;11110320;CRILEN F33340 OP7841;NULL;134374.25
1;2020;60;4;21424000;CRILEN F33340 OP7841;NULL;975.20
1;2020;60;5;21428513;CRILEN F33340 OP7841;NULL;765.63
1;2020;61;1;21323310;LA ESTRELLA 12/19;58925.97;NULL
1;2020;61;2;11110288;LA ESTRELLA 12/19 CH5707;NULL;58925.96
1;2020;62;1;21122100;ZAMUDIO F41559 OP7831;199614.00;NULL
1;2020;62;2;11110320;ZAMUDIO F41559 OP7831;NULL;196212.23
1;2020;62;3;11110100;ZAMUDIO F41559 OP7831;NULL;171.77
1;2020;62;4;21428513;ZAMUDIO F41559 OP7831;NULL;3230.00
1;2020;110;1;21122100;DISTRIBUIDORA HJ F3884 OP7963;2406.02;NULL
1;2020;110;3;21428513;DISTRIBUIDORA HJ F3884 OP7963;NULL;36.64
1;2020;111;2;11110320;DEPOSITO CREDICOOP;NULL;186137.11
1;2020;112;2;21122100;GIULIANO F40 ;NULL;4062.00
1;2020;64;1;60053100;RICCIARDI F491 ;6800.00;NULL
1;2020;64;2;60053400;RICCIARDI F491 ;626.20;NULL
1;2020;64;3;21424102;RICCIARDI F491 ;1428.00;NULL
1;2020;64;4;21122100;RICCIARDI F491;NULL;8854.20
1;2020;64;5;21122100;RICCIARDI F491 OP7830;8854.20;NULL
1;2020;64;6;11110100;RICCIARDI F491 OP7830;NULL;8854.20
1;2020;65;1;11110288;DEPOSITO CREDICOOP;122650.00;NULL
1;2020;79;2;11110100;TIKVATEX SA R.37556;155.95;NULL
1;2020;98;2;11110288;DEPOSITO CREDICOOP;82543.00;NULL
1;2020;112;4;11110320;GIULIANO F40 OP7861;NULL;3697.74
1;2020;112;6;21428513;GIULIANO F40 OP7861;NULL;71.00
1;2020;134;1;11110320;COBRO CHEQ.RECHAZADO TIKVATEX;140549.72;NULL
1;2020;134;3;11311810;COBRO CHEQ.RECHAZADO TIKVATEX;NULL;40750.00
1;2020;134;5;11311810;COBRO CHEQ.RECHAZADO TIKVATEX;NULL;50000.00
1;2020;135;2;11110100;CONSEJO CS EC LEGALIZACIONES;NULL;450.00
1;2020;136;2;11110288;EDESUR TRANSF;NULL;427.68
1;2020;156;10;11513752;EDESUR F103060706;145.49;NULL
1;2020;156;11;21122100;EDESUR F103060706;NULL;6614.28
1;2020;157;1;21122100;EDESUR F103060705 OP7872;562.30;NULL
1;2020;157;2;21122100;EDESUR F103060707 OP7872;15985.97;NULL
1;2020;157;3;21122100;EDESUR F103060706 OP7872;6614.28;NULL
1;2020;157;4;11110288;EDESUR F103060705 OP7872 TRANS;NULL;562.30
1;2020;157;5;11110288;EDESUR F103060707 OP7872 TRANS;NULL;15985.97
1;2020;157;6;11110288;EDESUR F103060706 OP7872 TRANS;NULL;6614.28
1;2020;158;1;60050400;EDESUR 103060702;1516.88;NULL
1;2020;158;2;60050400;EDESUR 201-08288140;648.12;NULL
1;2020;158;3;60050400;EDESUR 201-08288141;634.58;NULL
1;2020;158;4;60050400;EDESUR 201-08288137;973.34;NULL
1;2020;158;5;11110288;EDESUR 103060702 TRANSF;NULL;1516.88
1;2020;158;6;11110288;EDESUR 201-08288140 TRANSF;NULL;648.12
1;2020;158;7;11110288;EDESUR 201-08288140 TRANSF;NULL;634.58
1;2020;158;8;11110288;EDESUR 201-08288137 TRANSF;NULL;973.34
1;2020;159;1;50042350;TELEFONICA MOVILES F31579;13496.79;NULL
1;2020;159;2;60052350;TELEFONICA MOVILES F31579;13496.78;NULL
1;2020;159;3;70062350;TELEFONICA MOVILES F31579;13496.78;NULL
1;2020;159;4;21424102;TELEFONICA MOVILES F31579;10367.89;NULL
1;2020;159;5;21428501;TELEFONICA MOVILES F31579;404.90;NULL
1;2020;159;6;11513752;TELEFONICA MOVILES F31579;1154.99;NULL
1;2020;159;7;21122100;TELEFONICA MOVILES F31579;NULL;52418.13
1;2020;160;1;21122100;TELEFONICA MOV F31579 OP7871;52418.13;NULL
1;2020;160;2;11110288;TELEF MOV F31579 OP7871 TRANSF;NULL;52418.12
1;2020;160;3;11110100;TELEFONICA MOV F31579 OP7871;NULL;0.01
1;2020;161;1;11615120;ARAUCO F17292;266856.17;NULL
1;2020;161;2;21424102;ARAUCO F17292;56039.80;NULL
1;2020;161;3;21428511;ARAUCO F17292;4269.62;NULL
1;2020;161;4;21428501;ARAUCO F17292;2668.29;NULL
1;2020;161;5;11513752;ARAUCO F17292;8005.46;NULL
1;2020;161;6;21122100;ARAUCO F17292;NULL;337839.34
1;2020;162;1;21122100;ARAUCO F17292 OP7873;337839.34;NULL
1;2020;162;2;11110320;ARAUCO F17292 OP7873;NULL;336439.91
1;2020;162;3;11110100;ARAUCO F17292 OP7873;NULL;8.60
1;2020;162;4;21428513;ARAUCO F17292 OP7873;NULL;533.71
1;2020;162;5;21424000;ARAUCO F17292 OP7873;NULL;857.12
1;2020;163;1;60053100;RICCIARDI F495 ;830.00;NULL
1;2020;163;2;60053400;RICCIARDI F495 ;194.00;NULL
1;2020;163;3;21424102;RICCIARDI F495;174.30;NULL
1;2020;163;4;21122100;RICCIARDI F495 ;NULL;1198.30
1;2020;163;5;21122100;RICCIARDI F495 OP7874;1198.30;NULL
1;2020;163;6;11110100;RICCIARDI F495 OP7874;NULL;1198.30
1;2020;65;2;11110288;DEPOSITO CREDICOOP;71368.00;NULL
1;2020;65;3;11110288;DEPOSITO CREDICOOP;74652.00;NULL
1;2020;65;4;11110288;DEPOSITO CREDICOOP;247483.91;NULL
1;2020;65;5;11110320;DEPOSITO CREDICOOP;NULL;122650.00
1;2020;65;6;11110320;DEPOSITO CREDICOOP;NULL;71368.00
1;2020;65;7;11110320;DEPOSITO CREDICOOP;NULL;74652.00
1;2020;65;8;11110320;DEPOSITO CREDICOOP;NULL;247483.91
1;2020;66;1;50040050;OSDE GUTIERREZ 12/19;19300.00;NULL
1;2020;66;2;11110288;OSDE GUTIERREZ 12/19 TRANSF;NULL;19300.00
1;2020;67;1;50044450;CAMUZZI F607494747 ;32350.22;NULL
1;2020;67;2;21424102;CAMUZZI F607494747 ;8450.02;NULL
1;2020;67;3;21428511;CAMUZZI F607494747 ;500.74;NULL
1;2020;67;4;21122100;CAMUZZI F607494747 ;NULL;41300.98
1;2020;67;5;21122100;CAMUZZI F607494747 OP7845;41300.98;NULL
1;2020;67;6;11110288;CAMUZZI F607494747 OP7845 TRAN;NULL;41300.98
1;2020;68;1;21122100;EDEN F1351191 OP7844;14774.69;NULL
1;2020;68;2;11110288;EDEN F1351191 OP7844 TRANSF;NULL;14774.69
1;2020;69;1;21122100;AGUA Y SANEA 1060394260 OP7843;658.41;NULL
1;2020;69;2;21122100;AGUA Y SANEA 1060394266 OP7843;849.51;NULL
1;2020;69;3;21122100;AGUA Y SAN 10603934273 OP7843;849.51;NULL
1;2020;69;4;11110288;AGUA Y SANEA 1060394260 OP7843;NULL;658.41
1;2020;69;5;11110288;AGUA Y SANEA 1060394266 OP7843;NULL;849.51
1;2020;69;6;11110288;AGUA Y SAN 10603934273 OP7843;NULL;849.51
1;2020;70;1;21122100;GAMMA F606 OP7842;51497.60;NULL
1;2020;70;2;11311500;GAMMA F606 OP7842;NULL;51114.56
1;2020;70;3;21428513;GAMMA F606 OP7842;NULL;383.04
1;2020;71;1;60054850;LATIN CONTROL SOFTWARE F950 ;128000.00;NULL
1;2020;71;2;21424102;LATIN CONTROL SOFTWARE F950 ;26880.00;NULL
1;2020;71;3;21122100;LATIN CONTROL SOFTWARE F950 ;NULL;154880.00
1;2020;71;4;70064850;TESYS F11888;2500.00;NULL
1;2020;71;5;21424102;TESYS F11888;525.00;NULL
1;2020;71;6;21122100;TESYS F11888;NULL;3025.00
1;2020;72;1;70060100;CABRALES F2658;5288.09;NULL
1;2020;72;2;21424102;CABRALES F2658;1110.50;NULL
1;2020;72;3;21428511;CABRALES F2658;84.61;NULL
1;2020;72;4;21428501;CABRALES F2658;52.88;NULL
1;2020;72;5;11513752;CABRALES F2658;158.64;NULL
1;2020;72;6;21122100;CABRALES F2658;NULL;6694.72
1;2020;79;3;11514050;TIKVATEX SA R.37556;10338.97;NULL
1;2020;79;4;21428511;TIKVATEX SA R.37556;4811.47;NULL
1;2020;79;5;11311500;TIKVATEX SA R.37556;NULL;654895.61
1;2020;80;1;11110320;MUNDO TEXTIL R.37557;210045.35;NULL
1;2020;80;2;21428501;MUNDO TEXTIL R.37557;1734.19;NULL
1;2020;80;3;21428511;MUNDO TEXTIL R.37557;1560.77;NULL
1;2020;80;4;11110100;MUNDO TEXTIL R.37557;1005.85;NULL
1;2020;80;5;11311500;MUNDO TEXTIL R.37557;NULL;214346.16
1;2020;80;6;11110320;CLEAN STYLE R.37558;115264.51;NULL
1;2020;80;7;21428511;CLEAN STYLE R.37558;868.43;NULL
1;2020;80;8;11110100;CLEAN STYLE R.37558;623.24;NULL
1;2020;80;9;11311500;CLEAN STYLE R.37558;NULL;116756.18
1;2020;81;1;11110320;CLEAN STYLE R.37559;91975.33;NULL
1;2020;81;2;21428511;CLEAN STYLE R.37559;689.24;NULL
1;2020;81;3;11311500;CLEAN STYLE R.37559;NULL;92664.57
1;2020;81;4;11110288;IND.ATLANTIS R.37560;16833.60;NULL
1;2020;81;5;11513751;IND.ATLANTIS R.37560;3528.00;NULL
1;2020;81;6;21428511;IND.ATLANTIS R.37560;151.20;NULL
1;2020;81;7;11311500;IND.ATLANTIS R.37560;NULL;20512.80
1;2020;82;1;11110320;ZANINNI ALFREDO R.37562;76690.00;NULL
1;2020;82;2;11311500;ZANINNI ALFREDO R.37562;NULL;76690.00
1;2020;82;3;11110320;JUNG HAE KYUNG R.37563;87380.40;NULL
1;2020;82;4;11110100;JUNG HAE KYUNG R.37563;692.97;NULL
1;2020;82;5;11311500;JUNG HAE KYUNG R.37563;NULL;88073.37
1;2020;83;1;11110320;MAYRATEX SA R.37564;51074.10;NULL
1;2020;83;2;11311500;MAYRATEX SA R.37564;NULL;51074.10
1;2020;83;3;11110320;COOP.DEL SUR R.37565;28800.00;NULL
1;2020;83;4;11311500;COOP.DEL SUR R.37565;NULL;28800.00
1;2020;84;1;11110320;MANUEL SEBASTIAN R.37566/7;90000.00;NULL
1;2020;84;2;11311500;MANUEL SEBASTIAN R.37566/7;NULL;90000.00
1;2020;84;3;11110320;MANUEL SEBASTIAN R.37566/7;105000.00;NULL
1;2020;84;4;11311500;MANUEL SEBASTIAN R.37566/7;NULL;105000.00
1;2020;85;1;11110320;DOBUL SA R.37568;363438.26;NULL
1;2020;85;2;11514050;DOBUL SA R.37568;1562.81;NULL
1;2020;85;3;11110100;DOBUL SA R.37568;588.63;NULL
1;2020;85;4;11311500;DOBUL SA R.37568;NULL;365589.70
1;2020;85;5;11110320;FERNANDEZ Y NEUMAN R.37569;298000.00;NULL
1;2020;85;6;11110100;FERNANDEZ Y NEUMAN R.37569;948.65;NULL
1;2020;85;7;11311500;FERNANDEZ Y NEUMAN R.37569;NULL;298948.65
1;2020;86;1;11311810;CREDICOOP CHEQ.RECH.DDCOLOR;100000.00;NULL
1;2020;86;2;11110288;CREDICOOP CHEQ.RECH.DDCOLOR;NULL;100000.00
1;2020;87;1;11110320;UNIFIBERS R.37570;328089.55;NULL
1;2020;87;2;11514050;UNIFIBERS R.37570;5560.07;NULL
1;2020;87;3;11110100;UNIFIBERS R.37570;232.50;NULL
1;2020;87;4;21428511;UNIFIBERS R.37570;2502.03;NULL
1;2020;87;5;11311500;UNIFIBERS R.37570;NULL;336384.15
1;2020;87;6;11110320;TEXTIL FIXER R.37571;43541.00;NULL
1;2020;87;7;11110100;TEXTIL FIXER R.37571;641.69;NULL
1;2020;87;8;11311500;TEXTIL FIXER R.37571;NULL;44182.69
1;2020;88;1;11110320;COBRO CHEQ.RECHAZADO DDCOLOR;100000.00;NULL
1;2020;88;2;11311810;COBRO CHEQ.RECHAZADO DDCOLOR;NULL;100000.00
1;2020;89;1;11311810;CREDICOOP CHEQ.RECH. TIKVATEX;50000.00;NULL
1;2020;89;2;11311810;CREDICOOP CHEQ.RECH. TIKVATEX;50000.00;NULL
1;2020;89;3;11110288;CREDICOOP CHEQ.RECH. TIKVATEX;NULL;50000.00
1;2020;89;4;11110288;CREDICOOP CHEQ.RECH. TIKVATEX;NULL;50000.00
1;2020;90;1;11110320;TEÑIDOS FOL R.37572;266142.21;NULL
1;2020;90;2;11110100;TEÑIDOS FOL R.37572;259.85;NULL
1;2020;90;3;11311500;TEÑIDOS FOL R.37572;NULL;266402.06
1;2020;90;4;11110320;COOP.ALCOYANA R.37573;131249.56;NULL
1;2020;90;5;21428511;COOP.ALCOYANA R.37573;976.22;NULL
1;2020;90;6;11311500;COOP.ALCOYANA R.37573;NULL;132225.78
1;2020;91;1;11110320;DDCOLOR SA R.37574;270023.35;NULL
1;2020;91;2;21428511;DDCOLOR SA R.37574;2127.51;NULL
1;2020;91;3;11514050;DDCOLOR SA R.37574;247.80;NULL
1;2020;91;4;11311500;DDCOLOR SA R.37574;NULL;272398.66
1;2020;91;5;11110320;TEXTIL LEVEL R.37575;282993.39;NULL
1;2020;91;6;11311500;TEXTIL LEVEL R.37575;NULL;282993.39
1;2020;92;1;11110288;TEXTILANA SA R.37576;251463.87;NULL
1;2020;92;2;21428511;TEXTILANA SA R.37576;2085.30;NULL
1;2020;92;3;21323351;TEXTILANA SA R.37576;2317.00;NULL
1;2020;92;4;85085730;TEXTILANA SA R.37576;0.01;NULL
1;2020;92;5;11311500;TEXTILANA SA R.37576;NULL;255866.18
1;2020;92;6;11110100;TERLIZZI SA R.37577;96.56;NULL
1;2020;92;7;11110320;TERLIZZI SA R.37577;18447.49;NULL
1;2020;92;8;21428511;TERLIZZI SA R.37577;137.03;NULL
1;2020;92;9;11311500;TERLIZZI SA R.37577;NULL;18681.08
1;2020;93;1;11110100;PERFECTO GONZALEZ R.37578;372.33;NULL
1;2020;93;2;11110320;PERFECTO GONZALEZ R.37578;94000.94;NULL
1;2020;93;3;11311500;PERFECTO GONZALEZ R.37578;NULL;94373.27
1;2020;94;1;11110320;SILCOLOR SA R.37580;205814.00;NULL
1;2020;94;2;11110100;SILCOLOR SA R.37580;717.17;NULL
1;2020;94;3;21428511;SILCOLOR SA R.37580;1547.69;NULL
1;2020;94;4;11311500;SILCOLOR SA R.37580;NULL;208078.86
1;2020;94;5;11110320;FRANVITEX SA R.37581;440949.05;NULL
1;2020;94;6;11110100;FRANVITEX SA R.37581;235.16;NULL
1;2020;94;7;21428511;FRANVITEX SA R.37581;3256.29;NULL
1;2020;94;8;11514050;FRANVITEX SA R.37581;2756.18;NULL
1;2020;94;9;11311500;FRANVITEX SA R.37581;NULL;447196.68
1;2020;95;1;11110320;DIARBAQUIRLI R.37582;22126.99;NULL
1;2020;95;2;11311500;DIARBAQUIRLI R.37582;NULL;22126.99
1;2020;96;1;70064850;TESYS F1228 ;3375.00;NULL
1;2020;96;2;21424102;TESYS F1228 ;708.75;NULL
1;2020;96;3;21122100;TESYS F1228 ;NULL;4083.75
1;2020;96;4;21122100;TESYS F1228 OP7848;4083.75;NULL
1;2020;96;5;11110288;TESYS F1228 OP7848 TRANSF;NULL;3915.10
1;2020;96;6;21428517;TESYS F1228 OP7848;NULL;101.25
1;2020;96;7;21428513;TESYS F1228 OP7848;NULL;67.40
1;2020;97;1;21122100;ARAUCO ND117 OP7847;1354.49;NULL
1;2020;97;2;11110288;ARAUCO ND117 OP7847;NULL;1350.12
1;2020;97;3;21428513;ARAUCO ND117 OP7847;NULL;2.19
1;2020;97;4;21428513;ARAUCO ND117 OP7847;NULL;2.18
1;2020;98;1;11110288;DEPOSITO CREDICOOP;176077.19;NULL
1;2020;98;3;11110288;DEPOSITO CREDICOOP;105302.31;NULL
1;2020;98;4;11110288;DEPOSITO CREDICOOP;107083.50;NULL
1;2020;98;5;11110320;DEPOSITO CREDICOOP;NULL;176077.19
1;2020;98;6;11110320;DEPOSITO CREDICOOP;NULL;82543.00
1;2020;98;7;11110320;DEPOSITO CREDICOOP;NULL;105302.31
1;2020;98;8;11110320;DEPOSITO CREDICOOP;NULL;107083.50
1;2020;98;9;11110287;DEPOSITO MACRO;648373.50;NULL
1;2020;98;10;11110320;DEPOSITO MACRO;NULL;648373.50
1;2020;99;1;21122100;INQUIBA F9576 OP7854;86506.56;NULL
1;2020;99;2;85085730;INQUIBA F9576 OP7854;24.58;NULL
1;2020;99;3;11615120;INQUIBA F9576 OP7854;NULL;86531.14
1;2020;100;1;50040620;PROTINCEN F12699 ;2564.00;NULL
1;2020;100;2;21424102;PROTINCEN F12699 ;538.44;NULL
1;2020;100;3;21122100;PROTINCEN F12699 ;NULL;3102.44
1;2020;100;4;21122100;PROTINCEN F12699 OP7851;53696.70;NULL
1;2020;100;5;21122100;PROTINCEN F12618 OP7851;3242.80;NULL
1;2020;100;6;21122100;PROTINCEN F12645 OP7851;3102.44;NULL
1;2020;100;7;21122100;PROTINCEN F12646 OP7851;6204.88;NULL
1;2020;100;8;11110320;PROTINCEN OP7851;NULL;65229.30
1;2020;100;9;11110100;PROTINCEN OP7851;NULL;59.49
1;2020;100;10;21428513;PROTINCEN OP7851;NULL;958.03
1;2020;101;1;21122100;ADM ERRANTI OP7858;305.00;NULL
1;2020;101;2;21122100;ADM ERRANTI OP7858;68050.00;NULL
1;2020;101;3;11110320;ADM ERRANTI OP7858;NULL;68355.00
1;2020;102;1;21122100;ZSCHIMMER & SCHW F3425 OP7852;140506.31;NULL
1;2020;102;2;11110320;ZSCHIMMER & SCHW F3425 OP7852;NULL;139311.00
1;2020;102;3;11110100;ZSCHIMMER & SCHW F3425 OP7852;NULL;172.21
1;2020;102;4;21428513;ZSCHIMMER & SCHW F3425 OP7852;NULL;1023.10
1;2020;103;1;11615120;CASTOR OIL F11157 ;190512.00;NULL
1;2020;103;2;21424102;CASTOR OIL F11157 ;40007.52;NULL
1;2020;103;3;21428511;CASTOR OIL F11157 ;1905.12;NULL
1;2020;103;4;21122100;CASTOR OIL F11157 ;NULL;232424.64
1;2020;103;5;21122100;CASTOR OIL F11157 OP7849;232424.64;NULL
1;2020;103;6;11110320;CASTOR OIL F11157 OP7849;NULL;231394.00
1;2020;103;7;11110100;CASTOR OIL F11157 OP7849;NULL;78.08
1;2020;103;8;21428513;CASTOR OIL F11157 OP7849;NULL;952.56
1;2020;104;1;21122100;PROTINCEN NC444;2795.44;NULL
1;2020;104;2;50040102;PROTINCEN NC444;NULL;2310.28
1;2020;104;3;21424102;PROTINCEN NC444;NULL;485.16
1;2020;105;1;11615120;CRILEN F33595 ;67095.00;NULL
1;2020;105;2;21424102;CRILEN F33595 ;14089.95;NULL
1;2020;105;3;21428511;CRILEN F33595 ;1073.52;NULL
1;2020;105;4;21122100;CRILEN F33595;NULL;82258.47
1;2020;105;5;21122100;CRILEN F33595 OP7853;80238.35;NULL
1;2020;105;6;21122100;CRILEN F33595 OP7853 ADEL;1764.51;NULL
1;2020;105;7;11110320;CRILEN F33595 OP7853;NULL;75000.00
1;2020;105;8;21424000;CRILEN F33595 OP7853;NULL;6544.73
1;2020;105;9;21428513;CRILEN F33595 OP7853;NULL;458.13
1;2020;106;1;11110288;DEPOSITO CREDICOOP;51985.60;NULL
1;2020;106;2;11110287;DEPOSITO MACRO;597055.88;NULL
1;2020;106;3;11110320;DEPOSITO CREDICOOP;NULL;51985.60
1;2020;106;4;11110320;DEPOSITO MACRO;NULL;597055.88
1;2020;107;1;11110288;DEPOSITO CREDICOOP;52421.00;NULL
1;2020;107;2;11110287;DEPOSITO MACRO;791172.55;NULL
1;2020;107;3;11110320;DEPOSITO CREDICOOP;NULL;52421.00
1;2020;107;4;11110320;DEPOSITO MACRO;NULL;791172.55
1;2020;108;1;21122100;ANAYA F21 OP7858;5800.00;NULL
1;2020;108;2;21122100;ANAYA F21 OP7858;1201.41;NULL
1;2020;108;3;11110320;ANAYA F21 OP7858;NULL;6900.00
1;2020;108;4;21428513;ANAYA F21 OP7858;NULL;101.41
1;2020;109;1;60053100;RICCIARDI F494 ;1560.00;NULL
1;2020;109;2;60053400;RICCIARDI F494 ;291.00;NULL
1;2020;109;3;21424102;RICCIARDI F494 ;327.60;NULL
1;2020;109;4;21122100;RICCIARDI F494;NULL;2178.60
1;2020;109;5;21122100;RICCIARDI F494 OP7859;2178.60;NULL
1;2020;109;6;11110100;RICCIARDI F494 OP7859;NULL;2178.60
1;2020;110;2;11110100;DISTRIBUIDORA HJ F3884 OP7963;NULL;2369.38
1;2020;111;1;11110288;DEPOSITO CREDICOOP;186137.11;NULL
1;2020;112;1;50043100;GIULIANO F40 ;4062.00;NULL
1;2020;112;3;21122100;GIULIANO F40 OP7861;4062.00;NULL
1;2020;112;5;11110100;GIULIANO F40 OP7861;NULL;293.26
1;2020;113;1;50040610;INDUGAR F16198 ;7709.62;NULL
1;2020;113;2;21424102;INDUGAR F16198 ;1619.02;NULL
1;2020;113;3;21428511;INDUGAR F16198 ;123.35;NULL
1;2020;113;4;21122100;INDUGAR F16198 ;NULL;9451.99
1;2020;113;5;21122100;INDUGAR F16198 OP7860;9451.99;NULL
1;2020;113;6;11110320;INDUGAR F16198 OP7860;NULL;9160.00
1;2020;113;7;11110100;INDUGAR F16198 OP7860;NULL;99.37
1;2020;113;8;21428513;INDUGAR F16198 OP7860;NULL;192.62
1;2020;114;1;21122100;ANAYA F23 OP7862;4598.59;NULL
1;2020;114;2;11110320;ANAYA F23 OP7862;NULL;4500.00
1;2020;114;3;11110100;ANAYA F23 OP7862;NULL;18.20
1;2020;114;4;21428513;ANAYA F23 OP7862;NULL;80.39
1;2020;115;1;11110320;LAV.BS.AS. R.37583;293040.00;NULL
1;2020;115;2;21428511;LAV.BS.AS. R.37583;2559.49;NULL
1;2020;115;3;11110100;LAV.BS.AS. R.37583;230.00;NULL
1;2020;115;4;11311500;LAV.BS.AS. R.37583;NULL;295829.49
1;2020;115;5;11110320;ARANIL S.A.A R.37585;65219.00;NULL
1;2020;115;6;11110100;ARANIL S.A.A R.37585;996.21;NULL
1;2020;115;7;11311500;ARANIL S.A.A R.37585;NULL;66215.21
1;2020;116;1;11110320;RICOLTEX SA R.37586;424196.97;NULL
1;2020;116;2;11110100;RICOLTEX SA R.37586;510.07;NULL
1;2020;116;3;21323351;RICOLTEX SA R.37586;3875.00;NULL
1;2020;116;4;11513751;RICOLTEX SA R.37586;40663.45;NULL
1;2020;116;5;11514050;RICOLTEX SA R.37586;3332.00;NULL
1;2020;116;6;11311500;RICOLTEX SA R.37586;NULL;472577.49
1;2020;117;1;11110320;GUTIERREZ JORGE R.37587;825085.93;NULL
